Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S2267,Maria,Williams,student1267@university.com,Female,1.0,CS,0.007801560312062472,0.29026342114038006,0.8807935978659551,0.4963985594237694,0.6713398758261566,0.34500000000000003,0.0952190438087619,0.8493095857514508,D,0.9840000000000002,No,Yes,PhD,Low,0.0,0.9000000000000001
S2268,Ahmed,Jones,student1268@university.com,Female,0.16666666666666652,CS,0.9217843568713746,0.8701233744581525,0.23557852617539188,0.529411764705882,0.9673542960144204,0.675,0.2812562512502501,0.3830298178907343,A,0.5840000000000001,No,Yes,Master's,Medium,0.1111111111111111,0.05999999999999994
S2269,Sara,Johnson,student1269@university.com,Female,0.5,CS,0.05421084216843375,0.7477492497499165,0.26408802934311437,0.35354141656662663,0.612657720809133,0.5980000000000001,0.09281856371274255,0.1446868120872522,F,0.756,No,Yes,PhD,Medium,0.2222222222222222,0.9600000000000002
S2270,Sara,Brown,student1270@university.com,Male,1.0,CS,0.2656531306261254,0.4246415471823941,0.12804268089363124,0.060024009603841355,0.055878229521329814,0.10900000000000001,0.8661732346469295,0.5917550530318192,B,0.748,Yes,Yes,PhD,Medium,0.7777777777777777,0.05999999999999994
S2271,Emma,Johnson,student1271@university.com,Female,1.0,Mathematics,0.5149029805961194,0.7107369123041012,0.819773257752584,0.682472989195678,0.559583416783497,0.783,0.06581316263252668,0.4402641584950968,C,0.39599999999999996,No,Yes,PhD,High,0.8888888888888888,0.54
S2272,John,Jones,student1272@university.com,Male,1.0,Engineering,0.47989597919583926,0.8679559853284426,0.4119706568856285,0.27851140456182466,0.2769877828960545,0.44000000000000006,0.860972194438888,0.2253352011206724,F,0.048000000000000015,No,Yes,PhD,Low,0.2222222222222222,0.31999999999999984
S2273,John,Jones,student1273@university.com,Male,0.0,Engineering,0.6047209441888379,0.9759919973324442,0.3479493164388128,0.05502200880352137,0.36931704386140596,0.002,0.8227645529105823,0.09725835501300772,F,0.74,No,Yes,PhD,Low,0.3333333333333333,0.40000000000000013
S2274,Omar,Davis,student1274@university.com,Female,0.0,Business,0.4792958591718346,0.9526508836278758,0.9816605535178391,0.6660664265706282,0.4596435009012618,0.41500000000000004,0.10062012402480502,0.4358615169101461,A,0.136,No,No,PhD,Low,0.7777777777777777,0.6199999999999999
S2275,Liam,Davis,student1275@university.com,Male,0.6666666666666665,Business,0.9343868773754753,0.32544181393797933,0.9271423807935977,0.4859943977591037,0.7750851191668338,0.516,0.02500500100020009,0.6507904742845709,A,0.29200000000000004,No,Yes,PhD,Low,0.2222222222222222,0.5800000000000001
S2276,Ali,Johnson,student1276@university.com,Male,1.0,Business,0.24044808961792374,0.42180726908969657,0.9723241080360119,0.4963985594237694,0.5031043460845186,0.06899999999999999,0.04980996199239862,0.625375225135081,C,0.316,No,Yes,High School,Medium,0.5555555555555556,0.15999999999999992
S2277,Omar,Brown,student1277@university.com,Female,0.833333333333333,CS,0.273854770954191,0.10953651217072358,0.14238079359786593,0.1110444177671066,0.4746645303424797,0.15100000000000002,0.5903180636127225,0.7740644386631979,D,0.3479999999999999,No,Yes,Master's,Low,0.0,0.9600000000000002
S2278,Ahmed,Johnson,student1278@university.com,Male,0.6666666666666665,CS,0.9207841568313666,0.24758252750916976,0.8916305435145049,0.6994797919167663,0.30182255157220106,0.994,0.6703340668133628,0.46647988793275963,A,0.464,No,Yes,High School,Medium,0.6666666666666665,0.019999999999999907
S2279,Maria,Jones,student1279@university.com,Male,0.16666666666666652,Engineering,0.5144028805761152,0.8827942647549183,0.3287762587529176,0.06362545018007193,0.539955938313639,0.8710000000000001,0.6205241048209644,0.32139283570142085,F,0.5,No,Yes,Bachelor's,Medium,0.4444444444444445,0.3400000000000001
S2280,Sara,Jones,student1280@university.com,Female,0.33333333333333304,CS,0.6095219043808764,0.36095365121707235,0.012670890296765602,0.8663465386154459,0.24814740636891663,0.133,0.5413082616523306,0.538723233940364,D,0.48400000000000004,Yes,Yes,Bachelor's,Medium,0.3333333333333333,0.8
S2281,Omar,Williams,student1281@university.com,Female,0.0,Mathematics,0.6817363472694542,0.620706902300767,0.3914638212737578,0.31152460984393726,0.2607650710995393,0.58,0.1744348869773955,0.9751851110666401,A,0.16399999999999998,No,Yes,Master's,Low,0.7777777777777777,0.8600000000000001
S2282,Ali,Davis,student1282@university.com,Female,1.0,Engineering,0.5055011002200442,0.6662220740246747,0.5093364454818272,0.08863545418167251,0.7576607250150211,0.379,0.8409681936387279,0.04462677606563936,D,0.6479999999999999,No,Yes,High School,Medium,0.7777777777777777,0.8
S2283,Ali,Williams,student1283@university.com,Female,0.16666666666666652,Mathematics,0.6941388277655531,0.7820940313437812,0.10820273424474824,0.4963985594237694,0.34247947125976363,0.544,0.32746549309861983,0.5285171102661599,F,0.792,No,Yes,PhD,Low,0.6666666666666665,0.3800000000000001
S2284,Omar,Smith,student1284@university.com,Female,0.6666666666666665,CS,0.17263452690538128,0.18289429809936641,0.5378459486495499,0.5246098439375748,0.050871219707590676,0.47100000000000003,0.9861972394478897,0.3289973984390633,C,0.46,No,Yes,PhD,High,0.0,0.6800000000000002
S2285,Emma,Jones,student1285@university.com,Female,0.6666666666666665,Business,0.8525705141028206,0.3049349783261087,0.819773257752584,0.30672268907563005,0.34348087322251164,0.048,0.38467693538707737,0.10506303782269355,A,0.8400000000000001,Yes,Yes,Master's,Medium,1.0,0.76
S2286,Sara,Williams,student1286@university.com,Female,0.0,CS,0.13982796559311872,0.4484828276092032,0.3777925975325107,0.4061624649859943,0.6388944522331266,0.315,0.26285257051410293,0.4344606764058436,C,0.444,Yes,Yes,PhD,Low,0.5555555555555556,0.5800000000000001
S2287,Emma,Johnson,student1287@university.com,Male,0.6666666666666665,Mathematics,0.40068013602720565,0.36495498499499823,0.3527842614204735,0.02140856342537001,0.814540356499099,0.126,0.8941788357671534,0.6411847108264959,D,0.5680000000000001,Yes,Yes,High School,Medium,0.2222222222222222,0.6800000000000002
S2288,Maria,Davis,student1288@university.com,Male,0.833333333333333,CS,0.07501500300060027,0.9831610536845614,0.33894631543847953,0.4963985594237694,0.9627478469857802,0.489,0.5673134626925387,0.5281168701220731,C,0.068,No,Yes,PhD,Low,0.7777777777777777,0.56
S2289,Ali,Davis,student1289@university.com,Female,0.6666666666666665,Engineering,0.545109021804361,0.8352784261420472,0.9234744914971655,0.36594637855142054,0.7466453034247948,0.907,0.7217443488697741,0.028817290374224536,B,0.14799999999999996,No,Yes,PhD,Low,1.0,0.05999999999999994
S2290,Ali,Brown,student1290@university.com,Male,0.5,Business,0.6697339467893579,0.47982660886962325,0.04884961653884634,0.7142857142857142,0.42880032044862815,0.9960000000000001,0.40828165633126634,0.5791474884930956,A,0.768,Yes,Yes,PhD,Low,0.2222222222222222,0.28
S2291,Ahmed,Johnson,student1291@university.com,Male,0.33333333333333304,Engineering,0.9411882376475298,0.879626542180727,0.44514838279426483,0.6284513805522207,0.2990186260765071,0.944,0.8869773954790958,0.23173904342605556,B,0.24799999999999994,No,Yes,PhD,Low,0.7777777777777777,0.7
S2292,Maria,Brown,student1292@university.com,Female,0.6666666666666665,Engineering,0.7393478695739149,0.3477825941980659,0.2647549183061021,0.6514605842336934,0.12918085319447226,0.986,0.9177835567113424,0.34120472283370007,A,0.09199999999999997,No,Yes,PhD,High,0.4444444444444445,0.24
S2293,Ali,Williams,student1293@university.com,Male,0.5,Mathematics,0.5144028805761152,0.7860953651217073,0.8941313771257084,0.7931172468987593,0.6278790306429001,0.015,0.4366873374674938,0.3119871923153892,D,0.5680000000000001,Yes,Yes,PhD,Medium,0.4444444444444445,0.45999999999999996
S2294,Maria,Smith,student1294@university.com,Female,0.16666666666666652,Engineering,0.9325865173034609,0.22374124708236076,0.09603201067022338,0.6314525810324128,0.5099138794312037,0.7290000000000001,0.2406481296259253,0.8587152291374827,B,0.09600000000000003,No,Yes,Master's,Low,0.7777777777777777,0.54
S2295,Sara,Johnson,student1295@university.com,Male,0.6666666666666665,Engineering,0.5144028805761152,0.7725908636212071,0.41163721240413453,0.41896758703481374,0.6781494091728422,0.273,0.6475295059011803,0.047228337002201304,C,0.6840000000000002,No,Yes,PhD,Medium,0.2222222222222222,0.6800000000000002
S2296,John,Johnson,student1296@university.com,Female,0.833333333333333,CS,0.5611122224444891,0.45665221740580186,0.4069689896632209,0.3901560624249698,0.23693170438614053,0.8660000000000001,0.954590918183637,0.3478086852111266,B,0.688,No,Yes,High School,Medium,0.3333333333333333,0.26
S2297,Ali,Johnson,student1297@university.com,Male,0.16666666666666652,Business,0.5959191838367675,0.10753584528176063,0.8886295431810602,0.4963985594237694,0.32345283396755486,0.8140000000000001,0.6223244648929789,0.39463678206924135,B,0.452,No,Yes,Bachelor's,Low,0.0,0.6000000000000001
S2298,Ahmed,Brown,student1298@university.com,Male,1.0,Engineering,0.40988197639527923,0.2734244748249416,0.2155718572857619,0.7797118847539013,0.29180853194472256,0.42400000000000004,0.9541908381676336,0.6187712627576545,C,0.6840000000000002,No,Yes,PhD,Medium,0.8888888888888888,0.6000000000000001
S2299,Sara,Williams,student1299@university.com,Male,0.6666666666666665,Engineering,0.8383676735347072,0.4024674891630544,0.6450483494498165,0.7615046018407361,0.7981173643100341,0.4730000000000001,0.34366873374674944,0.78907344406644,A,0.8,No,Yes,PhD,Medium,0.2222222222222222,0.8399999999999999
S2300,Omar,Johnson,student1300@university.com,Female,0.0,CS,0.18503700740148044,0.7495831943981326,0.13437812604201405,0.24629851940776315,0.17083917484478284,0.265,0.9149829965993201,0.7276365819491695,F,0.196,No,Yes,PhD,Low,0.7777777777777777,0.56
S2301,Maria,Johnson,student1301@university.com,Male,0.5,Engineering,0.5547109421884378,0.07302434144714909,0.954318106035345,0.8629451780712283,0.6086521129581415,0.28900000000000003,0.11242248449689951,0.7526515909545726,C,0.6479999999999999,No,Yes,PhD,Medium,0.0,0.30000000000000004
S2302,Omar,Davis,student1302@university.com,Male,0.5,CS,0.7221444288857772,0.659719906635545,0.5931977325775257,0.589235694277711,0.050871219707590676,0.9810000000000001,0.3586717343468695,0.19211526916149668,A,0.692,No,Yes,PhD,High,0.0,0.52
S2303,Emma,Smith,student1303@university.com,Female,0.0,CS,0.9039807961592321,0.7162387462487494,0.6265421807269089,0.47879151660664276,0.5497696775485681,0.8890000000000001,0.4942988597719544,0.9119471683009805,A,0.196,Yes,Yes,Master's,Low,0.5555555555555556,0.09999999999999998
S2304,Sara,Davis,student1304@university.com,Female,0.33333333333333304,Engineering,0.883976795359072,0.6542180726908968,0.4339779926642213,0.4963985594237694,0.06348888443821354,0.192,0.6531306261252252,0.4140484290574342,A,0.728,No,Yes,PhD,Medium,0.5555555555555556,0.6000000000000001
S2305,Omar,Davis,student1305@university.com,Male,1.0,CS,0.5087017403480698,0.760920306768923,0.3424474824941648,0.3829531812725089,0.17544562387342277,0.27599999999999997,0.2940588117623526,0.010806483890334118,D,0.72,No,Yes,PhD,High,0.6666666666666665,0.9199999999999999
S2306,Liam,Smith,student1306@university.com,Male,0.833333333333333,CS,0.5144028805761152,0.1782260753584528,0.21273757919306435,0.6408563425370146,0.11255758061285803,0.10900000000000001,0.9241848369673935,0.6680008004802882,C,0.15600000000000003,No,Yes,High School,High,0.0,0.52
S2307,Liam,Williams,student1307@university.com,Male,0.5,Engineering,0.39407881576315273,0.5873624541513838,0.6042014004668221,0.08983593437374937,0.3466853595033048,0.9890000000000001,0.9033806761352272,0.603962377426456,C,0.316,Yes,Yes,High School,Medium,0.2222222222222222,0.30000000000000004
S2308,Ali,Davis,student1308@university.com,Male,0.16666666666666652,CS,0.4680936187237448,0.9414804934978325,0.9548182727575856,0.45978391356542603,0.343681153615061,0.907,0.7993598719743951,0.1256754052431457,F,0.9400000000000002,Yes,Yes,PhD,Medium,0.3333333333333333,0.40000000000000013
S2309,Maria,Williams,student1309@university.com,Female,0.833333333333333,CS,0.9061812362472497,0.6110370123374458,0.3599533177725909,0.9937975190076029,0.826957740837172,0.5519999999999999,0.11422284456891396,0.9599759855913548,B,0.07200000000000001,Yes,Yes,PhD,Medium,0.8888888888888888,0.9000000000000001
S2310,John,Davis,student1310@university.com,Male,0.5,CS,0.9307861572314466,0.6115371790596866,0.8834611537179058,0.7168867547018805,0.22531544161826567,0.6930000000000001,0.07801560312062428,0.561536922153292,A,0.22799999999999998,No,Yes,Bachelor's,High,0.7777777777777777,0.8200000000000001
S2311,Sara,Jones,student1311@university.com,Male,1.0,Engineering,0.8953790758151632,0.7367455818606201,0.14888296098699572,0.5470188075230091,0.08592028840376531,0.7480000000000001,0.4980996199239849,0.46908144886932135,A,0.5800000000000001,No,Yes,PhD,Low,0.3333333333333333,0.8
S2312,Ali,Smith,student1312@university.com,Female,0.33333333333333304,Engineering,0.13822764552910605,0.33327775925308445,0.9364788262754251,0.5332132853141256,0.6038453835369519,0.20400000000000001,0.7653530706141229,0.3980388232939762,D,0.968,No,Yes,PhD,Medium,1.0,0.56
S2313,Ahmed,Davis,student1313@university.com,Male,1.0,Business,0.5144028805761152,0.7007335778592865,0.35061687229076366,0.4963985594237694,0.6877628680152215,0.935,0.12302460492098422,0.20952571542925758,F,0.256,Yes,Yes,High School,Low,0.6666666666666665,0.40000000000000013
S2314,Emma,Jones,student1314@university.com,Male,0.16666666666666652,CS,0.9483896779355874,0.9164721573857952,0.3797932644214739,0.9577831132452981,0.29461245744041653,0.527,0.6413282656531307,0.9529717830698419,A,0.8160000000000001,No,Yes,High School,Low,0.8888888888888888,0.14
S2315,Maria,Brown,student1315@university.com,Male,1.0,CS,0.36107221444288884,0.010836945648549534,0.46298766255418466,0.9285714285714284,0.6030442619667535,0.09200000000000001,0.5277055411082219,0.7022213327996798,B,0.36799999999999994,No,Yes,PhD,Medium,1.0,0.9800000000000002
S2316,Sara,Jones,student1316@university.com,Female,0.833333333333333,CS,0.5185037007401483,0.8704568189396464,0.7184061353784594,0.682673069227691,0.7764870819146805,0.397,0.7259451890378077,0.5675405243145886,C,0.35200000000000004,No,Yes,Bachelor's,Medium,1.0,0.18000000000000005
S2317,Liam,Johnson,student1317@university.com,Female,0.16666666666666652,Engineering,0.7789557911582319,0.2187395798599533,0.7199066355451818,0.09903961584633847,0.3474864810735028,0.602,0.43528705741148244,0.6311787072243347,A,0.996,No,Yes,PhD,Low,0.7777777777777777,0.26
S2318,Sara,Davis,student1318@university.com,Male,0.0,Mathematics,0.5619123824764953,0.45615205068356124,0.47982660886962325,0.20788315326130435,0.5255357500500701,0.353,0.6931386277255451,0.8405043025815488,F,0.8160000000000001,No,Yes,PhD,Low,0.4444444444444445,0.76
S2319,John,Jones,student1319@university.com,Male,0.6666666666666665,CS,0.9933986797359473,0.8526175391797264,0.523341113704568,0.18407362945178063,0.14620468656118568,0.6990000000000001,0.15943188637727546,0.6357814688813288,A,0.24799999999999994,No,No,PhD,Low,0.8888888888888888,0.3599999999999999
S2320,Liam,Williams,student1320@university.com,Female,0.0,CS,0.45569113822764584,0.8241080360120041,0.030010003334444812,0.5198079231692676,0.02303224514320057,0.8820000000000001,0.21444288857771565,0.11426856113668182,C,0.184,No,Yes,PhD,High,0.4444444444444445,0.5800000000000001
S2321,John,Brown,student1321@university.com,Male,0.833333333333333,CS,0.7139427885577119,0.8922974324774924,0.30443481160386787,0.20788315326130435,0.9821750450630884,0.772,0.9033806761352272,0.6972183309985991,A,0.08399999999999996,No,No,PhD,Medium,0.2222222222222222,0.76
S2322,Ahmed,Davis,student1322@university.com,Male,0.6666666666666665,Engineering,0.7925585117023406,0.940813604534845,0.3461153717905967,0.4963985594237694,0.29961946725415567,0.643,0.3292658531706343,0.5647388433059835,A,0.48400000000000004,No,Yes,PhD,Medium,0.5555555555555556,0.56
S2323,Emma,Johnson,student1323@university.com,Female,0.0,Engineering,0.49409881976395287,0.44731577192397465,0.5588529509836611,0.5454181672669067,0.2787903064290007,0.512,0.9855971194238851,0.9665799479687811,D,0.336,Yes,Yes,PhD,High,0.2222222222222222,0.5
S2324,Ahmed,Jones,student1324@university.com,Female,0.6666666666666665,Engineering,0.8569713942788559,0.6565521840613537,0.5585195065021673,0.017607042817126883,0.9739635489685561,0.254,0.046009201840368164,0.7338403041825095,B,0.37999999999999995,No,Yes,PhD,Medium,0.1111111111111111,0.05999999999999994
S2325,Ali,Brown,student1325@university.com,Female,0.5,Business,0.546109221844369,0.3906302100700234,0.7100700233411137,0.744297719087635,0.7286200680953334,0.455,0.495699139827966,0.34380628377026223,B,0.432,No,Yes,High School,High,0.6666666666666665,0.4800000000000002
S2326,Ali,Davis,student1326@university.com,Male,1.0,Engineering,0.4114822964592919,0.35078359453151053,0.7172390796932309,0.18887555022008784,0.5854195874223915,0.29300000000000004,0.32486497299459915,0.13508104862917758,F,0.992,No,Yes,PhD,High,0.2222222222222222,0.45999999999999996
S2327,Ahmed,Brown,student1327@university.com,Male,0.16666666666666652,CS,0.10762152430486105,0.4318106035345115,0.2352450816938979,0.825130052020808,0.6997796915681955,0.934,0.9959991998399682,0.4820892535521313,C,0.003999999999999976,No,Yes,PhD,Low,0.4444444444444445,0.8800000000000001
S2328,Emma,Johnson,student1328@university.com,Male,0.6666666666666665,CS,0.3932786557311465,0.7432477492497498,0.7704234744914971,0.35514205682272904,0.7103945523733228,0.907,0.9899979995999202,0.6794076445867521,C,0.428,No,Yes,Bachelor's,Medium,0.8888888888888888,0.44000000000000017
S2329,Ahmed,Jones,student1329@university.com,Male,0.5,Engineering,0.7339467893578717,0.5016672224074692,0.019673224408136014,0.338735494197679,0.7638694171840579,0.15600000000000003,0.2350470094018804,0.1769061436862116,A,0.064,No,No,High School,Medium,0.3333333333333333,0.6199999999999999
S2330,Emma,Brown,student1330@university.com,Female,1.0,Engineering,0.9211842368473697,0.814271423807936,0.7164054684894965,0.011804721888755587,0.06669337071900672,0.8230000000000001,0.2670534106821365,0.649389633780268,B,0.6719999999999999,No,Yes,PhD,Medium,0.8888888888888888,0.78
S2331,Emma,Brown,student1331@university.com,Male,1.0,Engineering,0.2514502900580118,0.7454151383794596,0.10203401133711232,0.9881952781112444,0.4127778890446625,0.7030000000000001,0.7495499099819967,0.8256954172503501,B,0.05199999999999999,No,Yes,Master's,Medium,0.5555555555555556,0.45999999999999996
S2332,Omar,Smith,student1332@university.com,Male,0.33333333333333304,Engineering,0.3550710142028408,0.02050683561187061,0.7299099699899967,0.6122448979591835,0.29501301822551595,0.9750000000000001,0.8895779155831169,0.15669401640984582,F,0.768,No,Yes,High School,Low,0.2222222222222222,0.26
S2333,Liam,Brown,student1333@university.com,Female,0.0,Engineering,0.5144028805761152,0.6303767922640879,0.5273424474824941,0.42296918767506986,0.07009813739234927,0.463,0.6635327065413086,0.7058234940964581,A,0.8680000000000001,No,Yes,High School,High,0.0,0.9000000000000001
S2334,Maria,Smith,student1334@university.com,Female,0.33333333333333304,Business,0.6907381476295262,0.436645548516172,0.4374791597199066,0.09663865546218475,0.4125776086521129,0.722,0.8647729545909182,0.06784070442265344,A,0.9720000000000002,Yes,Yes,Master's,Low,0.7777777777777777,0.9000000000000001
S2335,Emma,Jones,student1335@university.com,Male,0.833333333333333,Engineering,0.9601920384076819,0.45681893964654896,0.6908969656552182,0.6994797919167663,0.6164630482675748,0.518,0.06301260252050422,0.0076045627376424285,A,0.12,No,Yes,Master's,Medium,1.0,0.9000000000000001
S2336,John,Davis,student1336@university.com,Female,0.5,Business,0.6409281856371276,0.8186062020673557,0.036345448482827614,0.2829131652661063,0.17804926897656737,0.06899999999999999,0.6405281056211245,0.0322193315989594,A,0.98,Yes,Yes,PhD,Low,0.3333333333333333,0.28
S2337,Emma,Davis,student1337@university.com,Female,0.33333333333333304,CS,0.6169233846769355,0.5478492830943646,0.22357452484161378,0.9885954381752697,0.30482675746044463,0.047,0.7001400280056014,0.631578947368421,D,0.412,No,Yes,High School,Medium,0.5555555555555556,0.31999999999999984
S2338,Emma,Jones,student1338@university.com,Male,0.33333333333333304,Engineering,0.5533106621324266,0.8859619873291096,0.6167055685228409,0.9509803921568625,0.6394952934107752,0.122,0.190238047609522,0.9735841504902942,C,0.6320000000000001,Yes,Yes,Bachelor's,High,0.1111111111111111,0.9199999999999999
S2339,Emma,Jones,student1339@university.com,Male,1.0,Mathematics,0.08821764352870587,0.7130710236745581,0.8474491497165721,0.7354941976790716,0.579611456038454,0.296,0.7779555911182239,0.7714628777266359,D,0.0,No,Yes,PhD,Medium,0.3333333333333333,0.11999999999999988
S2340,Omar,Williams,student1340@university.com,Male,0.5,CS,0.5144028805761152,0.5530176725575191,0.38129376458819597,0.9713885554221686,0.8694171840576808,0.259,0.9441888377675536,0.25415249149489694,C,0.37200000000000005,No,Yes,Master's,Medium,0.7777777777777777,0.6599999999999999
S2341,Liam,Jones,student1341@university.com,Male,1.0,Business,0.6019203840768155,0.754751583861287,0.25891963987996003,0.10564225690276108,0.791708391748448,0.7280000000000001,0.8979795959191841,0.0712427456473883,C,0.35200000000000004,No,Yes,PhD,Low,0.1111111111111111,0.30000000000000004
S2342,Omar,Brown,student1342@university.com,Female,0.16666666666666652,Business,0.6613322664532908,0.03834611537179056,0.5188396132044015,0.4963985594237694,0.9663528940516726,0.7160000000000001,0.24484896979395887,0.6165699419651791,C,0.504,No,Yes,Master's,Medium,0.5555555555555556,0.72
S2343,Ali,Davis,student1343@university.com,Female,0.6666666666666665,CS,0.8987797559511903,0.027175725241747273,0.622540846948983,0.2533013205282111,0.5974364109753656,0.9710000000000001,0.32386477295459115,0.002801681008604895,A,0.132,No,Yes,PhD,High,0.1111111111111111,0.8399999999999999
S2344,Omar,Johnson,student1344@university.com,Male,0.833333333333333,Engineering,0.7839567913582719,0.08336112037345789,0.42030676892297425,0.07202881152460971,0.6987782896054477,0.31000000000000005,0.4994998999799962,0.7926756053632178,A,0.692,No,Yes,PhD,High,0.7777777777777777,0.40000000000000013
S2345,John,Davis,student1345@university.com,Male,0.833333333333333,CS,0.7809561912382477,0.43764588196065346,0.8769589863287761,0.9725890356142455,0.8612056879631484,0.9380000000000002,0.15823164632926612,0.24294576746047625,A,0.5959999999999999,No,Yes,PhD,Medium,0.2222222222222222,0.15999999999999992
S2346,John,Smith,student1346@university.com,Female,0.0,Mathematics,0.5144028805761152,0.23557852617539188,0.523674558186062,0.060024009603841355,0.8405768075305429,0.613,0.9539907981596321,0.29897938763257925,D,0.21200000000000002,Yes,Yes,Master's,Medium,0.8888888888888888,0.74
S2347,Omar,Davis,student1347@university.com,Male,1.0,Business,0.9899979995999202,0.9846615538512837,0.03584528176058688,0.8569427771108442,0.7192068896455037,0.49500000000000005,0.16143228645729146,0.34380628377026223,A,0.9840000000000002,Yes,Yes,PhD,Low,0.5555555555555556,0.05999999999999994
S2348,Liam,Williams,student1348@university.com,Male,0.6666666666666665,CS,0.5811162232446492,0.5425141713904635,0.22307435811937315,0.7685074029611842,0.5003004205888246,0.668,0.7613522704540909,0.7636581949169503,A,0.003999999999999976,No,Yes,PhD,Medium,0.2222222222222222,0.019999999999999907
S2349,Ahmed,Jones,student1349@university.com,Male,0.0,CS,0.10862172434486905,0.6625541847282426,0.4508169389796599,0.3759503801520607,0.27298217504506317,0.7030000000000001,0.3412682536507301,0.2655593356013608,D,0.336,Yes,Yes,Bachelor's,Medium,0.1111111111111111,0.8800000000000001
S2350,Maria,Jones,student1350@university.com,Male,0.833333333333333,Engineering,0.5144028805761152,0.2789263087695898,0.6978992997665887,0.01880752300920352,0.8778289605447627,0.17200000000000001,0.5737147429485898,0.28417050230138075,B,0.26,No,No,Master's,Low,0.7777777777777777,0.8200000000000001
S2351,Liam,Davis,student1351@university.com,Female,0.6666666666666665,CS,0.7875575115023006,0.32194064688229407,0.21990663554518164,0.006002400960384069,0.7770879230923293,0.752,0.04700940188037617,0.5409245547328396,B,0.56,No,Yes,PhD,High,0.3333333333333333,0.5800000000000001
S2352,Omar,Johnson,student1352@university.com,Male,0.33333333333333304,CS,0.027605521104220987,0.33561187062354114,0.9766588862954317,0.20408163265306123,0.8385740036050473,0.7250000000000001,0.20484096819363895,0.4628777266359816,C,0.8880000000000001,Yes,Yes,PhD,Medium,0.7777777777777777,0.6599999999999999
S2353,Emma,Johnson,student1353@university.com,Female,0.16666666666666652,Engineering,0.05661132226445309,0.6988996332110704,0.3186062020673558,0.4939975990396157,0.14039655517724814,0.9980000000000001,0.44428885777155447,0.955773464078447,D,0.6559999999999999,Yes,Yes,PhD,Medium,0.6666666666666665,0.9600000000000002
S2354,Sara,Williams,student1354@university.com,Male,0.33333333333333304,CS,0.06701340268053624,0.4738246082027342,0.5326775591863955,0.4581832733093236,0.31464049669537353,0.9119999999999999,0.6771354270854173,0.26315789473684204,F,0.048000000000000015,No,Yes,Bachelor's,Low,0.1111111111111111,0.05999999999999994
S2355,Maria,Smith,student1355@university.com,Male,0.16666666666666652,CS,0.7309461892378477,0.5178392797599201,0.019006335445148403,0.5854341736694677,0.42479471259763657,0.685,0.7775555111022205,0.09145487292375432,A,0.8640000000000001,Yes,Yes,Master's,Low,0.6666666666666665,0.21999999999999997
S2356,Maria,Davis,student1356@university.com,Female,1.0,Business,0.5144028805761152,0.5921973991330443,0.885128376125375,0.4963985594237694,0.8389745643901463,0.7120000000000001,0.030006001200240107,0.5409245547328396,C,0.26399999999999996,Yes,Yes,PhD,Medium,0.3333333333333333,0.72
S2357,John,Jones,student1357@university.com,Male,0.5,Mathematics,0.36867373474694953,0.7690896965655216,0.7890963654551515,0.37755102040816313,0.8934508311636291,0.9460000000000002,0.15223044608921787,0.18431058635181086,C,0.11199999999999999,No,Yes,Bachelor's,Medium,0.5555555555555556,0.26
S2358,Maria,Davis,student1358@university.com,Female,0.0,Business,0.10542108421684349,0.0903634544848283,0.19556518839613202,0.4963985594237694,0.28459843781293803,0.9670000000000001,0.7297459491898379,0.4134480688413049,D,0.432,No,Yes,PhD,Medium,0.7777777777777777,0.19999999999999996
S2359,Omar,Williams,student1359@university.com,Male,0.0,Business,0.5144028805761152,0.7770923641213736,0.9334778259419805,0.8003201280512202,0.6867614660524735,0.827,0.812962592518504,0.18691214728837302,A,0.9000000000000001,No,Yes,Master's,Low,0.8888888888888888,0.44000000000000017
S2360,Emma,Brown,student1360@university.com,Male,0.5,CS,0.3208641728345669,0.563354451483828,0.31593864621540513,0.3327330932372947,0.0773082315241338,0.767,0.23644728945789173,0.8811286772063238,C,0.036000000000000004,No,Yes,Bachelor's,Medium,0.3333333333333333,0.72
S2361,Emma,Brown,student1361@university.com,Male,0.6666666666666665,CS,0.2652530506101223,0.6693897965988662,0.6923974658219405,0.28691476590636245,0.40957340276386955,0.11100000000000002,0.2294458891778357,0.3271963177906745,B,0.6240000000000001,No,Yes,Bachelor's,Medium,0.2222222222222222,0.21999999999999997
S2362,Ali,Williams,student1362@university.com,Male,0.5,CS,0.652330466093219,0.32760920306768915,0.8192730910303434,0.7647058823529409,0.48668135389545375,0.8300000000000001,0.08781756351270276,0.7748649189513708,F,0.332,No,Yes,Bachelor's,Medium,0.1111111111111111,0.41999999999999993
S2363,Emma,Jones,student1363@university.com,Male,1.0,Business,0.5589117823564715,0.4094698232744247,0.74108036012004,0.9345738295318124,0.766072501502103,0.253,0.1500300060012003,0.9487692615569343,A,0.6240000000000001,No,Yes,High School,Medium,0.3333333333333333,0.52
